conversation_id_str,created_at,favorite_count,full_text,id_str,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,label,product,clean_text,no_slang,no_stopwords,stemmed_text
1.9215906384846116e+18,2025-05-13,0,@GL0WINGSUNSETS minus complexion-nya karna belum coba hampir semua produk true to skin cocok di aku. Lip-nya oke bgt tonernya kecintaan face washnya no1 face wash aku serumnya sesuai claim di muka sunscreennya oke,1.9221223930838508e+18,GL0WINGSUNSETS,in,0,0,0,https://x.com/undefined/status/1922122393083850858,1.4115300539265477e+18,1.0,true to skin, minus complexionnya karna belum coba hampir semua produk true to skin cocok di aku Lipnya oke bgt tonernya kecintaan face washnya no face wash aku serumnya sesuai claim di muka sunscreennya oke,minus complexionnya karena belum coba hampir semua produk true tapi skin cocok di aku lipnya oke banget tonernya kecintaan face washnya no face wash aku serumnya sesuai claim di muka sunscreennya oke,minus complexionnya coba produk true skin cocok lipnya oke banget tonernya kecintaan face washnya face wash serumnya sesuai claim muka sunscreennya oke,minus complexionnya coba produk true skin cocok lipnya oke banget tonernya cinta face washnya face wash serum sesuai claim muka sunscreennya oke
1.9217928171494444e+18,2025-05-12,0,@ichaniehwangyu jgn true to skin,1.921817863725122e+18,ichaniehwangyu,in,0,1,0,https://x.com/undefined/status/1921817863725121999,1.6290904912278405e+18,0.0,true to skin, jgn true to skin,jangan true tapi skin,true skin,true skin
1.9217928171494444e+18,2025-05-12,0,@ichaniehwangyu jgn true to skin jelek njir spons cushion ya gampang rusak. mending bnb klo ada budget lebih instaperfect/skintific,1.9218011465003215e+18,ichaniehwangyu,in,0,1,0,https://x.com/undefined/status/1921801146500321698,1.601171393697108e+18,-1.0,true to skin, jgn true to skin jelek njir spons cushion ya gampang rusak mending bnb klo ada budget lebih instaperfectskintific,jangan true tapi skin jelek anjir spons cushion ya gampang rusak mending bnb kalo ada budget lebih instaperfectskintific,true skin jelek anjir spons cushion gampang rusak mending bnb kalo budget instaperfectskintific,true skin jelek anjir spons cushion gampang rusak mending bnb kalo budget instaperfectskintific
1.9217928171494444e+18,2025-05-12,0,@ichaniehwangyu jgn true to skin ka crack parahh,1.921798100659962e+18,ichaniehwangyu,in,0,0,0,https://x.com/undefined/status/1921798100659962217,1.813636242451714e+18,0.0,true to skin, jgn true to skin ka crack parahh,jangan true tapi skin kak crack parah,true skin kak crack parah,true skin kak crack parah
1.9214953862685612e+18,2025-05-11,0,@yourifullatte True to skin yg matcha oat dipakenya ga bikin kulit ketarik,1.9215062140404452e+18,yourifullatte,in,0,0,0,https://x.com/undefined/status/1921506214040445395,1.832480230436696e+18,0.0,true to skin, True to skin yg matcha oat dipakenya ga bikin kulit ketarik,true tapi skin yang matcha oat dipakenya enggak bikin kulit tertarik,true skin matcha oat dipakenya bikin kulit tertarik,true skin matcha oat dipakenya bikin kulit tarik
1.9214992630260288e+18,2025-05-11,1,kemarin aku mencoba combo complexion gini : u zone pakai cushion glow finish (instaperfect) t-zone pake cushion matte finish yg 1 tone lebih cerah (true to skin) set t zone+highlight area pakai translucent powder (studio tropik) BOOM awet bgt nangis dan kehujanan jg g luntur,1.9214992630260288e+18,(kosong),in,0,1,0,https://x.com/undefined/status/1921499263026028705,1.416263672775594e+18,0.0,true to skin,kemarin aku mencoba combo complexion gini  u zone pakai cushion glow finish instaperfect tzone pake cushion matte finish yg  tone lebih cerah true to skin set t zonehighlight area pakai translucent powder studio tropik BOOM awet bgt nangis dan kehujanan jg g luntur,kemarin aku mencoba combo complexion begini untuk zone pakai cushion glow finish instaperfect tzone pakai cushion matte finish yang tone lebih cerah true tapi skin set t zonehighlight area pakai translucent powder studio tropik boom awet banget menangis dan kehujanan juga enggak luntur,kemarin mencoba combo complexion zone pakai cushion glow finish instaperfect tzone pakai cushion matte finish tone cerah true skin set zonehighlight area pakai translucent powder studio tropik boom awet banget menangis kehujanan luntur,kemarin coba combo complexion zone pakai cushion glow finish instaperfect tzone pakai cushion matte finish tone cerah true skin set zonehighlight area pakai translucent powder studio tropik boom awet banget menang hujan luntur
1.921402792935125e+18,2025-05-11,0,@womanfeeds_id waktu skinbarier aku rusak bgt skincare ku ini: - micellar water: wardah ijo stau glad2glow - facial wash: true to skin the originote tutup putih wardah gentle - moisturizer: eiem azarine ijo atau yg biru - sunscreen: dear me beauty yg merah,1.921415681012024e+18,womanfeeds_id,in,0,0,0,https://x.com/undefined/status/1921415681012023650,1.5145181582451712e+18,0.0,true to skin, waktu skinbarier aku rusak bgt skincare ku ini  micellar water wardah ijo stau gladglow  facial wash true to skin the originote tutup putih wardah gentle  moisturizer eiem azarine ijo atau yg biru  sunscreen dear me beauty yg merah,waktu skinbarier aku rusak banget skincare ku ini micellar water wardah ijo stau gladglow facial wash true tapi skin the originote tutup putih wardah gentle moisturizer eiem azarine ijo atau yang biru sunscreen dear me beauty yang merah,skinbarier rusak banget skincare ku micellar water wardah ijo stau gladglow facial wash true skin originote tutup putih wardah gentle moisturizer eiem azarine ijo biru sunscreen dear beauty merah,skinbarier rusak banget skincare ku micellar water wardah ijo stau gladglow facial wash true skin originote tutup putih wardah gentle moisturizer eiem azarine ijo biru sunscreen dear beauty merah
1.9210274441332984e+18,2025-05-10,0,@tanyarlfes True to skin ya cocok di gue itu aja,1.92126253600492e+18,tanyarlfes,in,0,0,0,https://x.com/undefined/status/1921262536004919775,2257859263.0,1.0,true to skin, True to skin ya cocok di gue itu aja,true tapi skin ya cocok di gue itu saja,true skin cocok gue,true skin cocok gue
1.9200141306916372e+18,2025-05-10,0,@pinkjiaoqiu aku setiap jenis skincare beda merk.. ga ada yang dominan gitu jadinya. tapi aku sekarang lagi pake toner anua toner exfo avoskin retinol ffs serum hanasui moisturizer illiyoon true to skin sunscreen emina lip mask sheetmask mediheal. ‍↕️‍↕️‍↕️,1.9211887174540664e+18,pinkjiaoqiu,in,0,1,0,https://x.com/undefined/status/1921188717454066174,2556167540.0,0.0,true to skin, aku setiap jenis skincare beda merk ga ada yang dominan gitu jadinya tapi aku sekarang lagi pake toner anua toner exfo avoskin retinol ffs serum hanasui moisturizer illiyoon true to skin sunscreen emina lip mask sheetmask mediheal ,aku setiap jenis skincare beda merk enggak ada yang dominan begitu jadinya tapi aku sekarang lagi pakai toner anua toner exfo avoskin retinol ffs serum hanasui moisturizer illiyoon true tapi skin sunscreen emina lip mask sheetmask mediheal,jenis skincare beda merk dominan pakai toner anua toner exfo avoskin retinol ffs serum hanasui moisturizer illiyoon true skin sunscreen emina lip mask sheetmask mediheal,jenis skincare beda merk dominan pakai toner anua toner exfo avoskin retinol ffs serum hanasui moisturizer illiyoon true skin sunscreen emina lip mask sheetmask mediheal
1.9211267615819448e+18,2025-05-10,0,@jjakeylove Mau rekomendasiin cushionnya true to skin karena di aku hasilnya flawless bgtt dan gak dempul sama setting spray nya bnb cepet banget nge setnya dan tahan lama,1.921151710099088e+18,parekimchi,in,0,0,0,https://x.com/undefined/status/1921151710099087754,1.689131514964095e+18,1.0,true to skin, Mau rekomendasiin cushionnya true to skin karena di aku hasilnya flawless bgtt dan gak dempul sama setting spray nya bnb cepet banget nge setnya dan tahan lama,mau merekomendasikan cushionnya true tapi skin karena di aku hasilnya flawless banget dan enggak dempul sama setting spray nya bnb cepat banget nge setnya dan tahan lama,merekomendasikan cushionnya true skin hasilnya flawless banget dempul setting spray nya bnb cepat banget nge setnya tahan,rekomendasi cushionnya true skin hasil flawless banget dempul setting spray nya bnb cepat banget nge set tahan
1.920828328560259e+18,2025-05-09,0,@crustycraps punya true to skin kakk kalo bundling bisa under 50k harga asli jg segituan lebih dikit. atau melting balmnya emina juga baguuss,1.920830199580488e+18,crustycraps,in,0,0,0,https://x.com/undefined/status/1920830199580487875,1.8070387821323676e+18,0.0,true to skin, punya true to skin kakk kalo bundling bisa under k harga asli jg segituan lebih dikit atau melting balmnya emina juga baguuss,punya true tapi skin kak kalo bundling bisa under kak harga asli juga segituan lebih dikit atau melting balmnya emina juga baguuss,true skin kak kalo bundling kak harga asli segituan dikit melting balmnya emina baguuss,true skin kak kalo bundling kak harga asli segituan dikit melting balmnya emina baguuss
1.9203798280054743e+18,2025-05-09,0,@seethelune aku pengen coba tapi bingung pilih shades nya. aku biasanya pakai true to skin yang shades pancake,1.9207730218762652e+18,seethelune,in,0,0,0,https://x.com/undefined/status/1920773021876265351,1.9194943728419471e+18,0.0,true to skin, aku pengen coba tapi bingung pilih shades nya aku biasanya pakai true to skin yang shades pancake,aku ingin coba tapi bingung pilih shades nya aku biasanya pakai true tapi skin yang shades pancake,coba bingung pilih shades nya pakai true skin shades pancake,coba bingung pilih shades nya pakai true skin shades pancake
1.8179133518315315e+18,2025-05-09,0,@elevaruby @jenaarubyjane @urways98 lebih suka punya true to skin krn ngasi efek lembab tp gak berminyak. kl amaterasun ungu bener2 yg kaya ga pake apa2 kak saking ringannya,1.920733100897612e+18,elevaruby,in,0,2,0,https://x.com/undefined/status/1920733100897611811,1.416263672775594e+18,1.0,true to skin,   lebih suka punya true to skin krn ngasi efek lembab tp gak berminyak kl amaterasun ungu bener yg kaya ga pake apa kak saking ringannya,lebih suka punya true tapi skin karena mengasih efek lembab tapi enggak berminyak kalau amaterasun ungu benar yang kayak enggak pakai apa kak saking ringannya,suka true skin mengasih efek lembab berminyak amaterasun ungu kayak pakai kak saking ringannya,suka true skin asih efek lembab minyak amaterasun ungu kayak pakai kak saking ringan
1.9206579829472543e+18,2025-05-09,0,gais yang mana ya concealer yang rekomen buat oily? true to skin / dear me beauty,1.9206579829472543e+18,(kosong),in,0,0,0,https://x.com/undefined/status/1920657982947254376,1.2717073375526543e+18,1.0,true to skin,gais yang mana ya concealer yang rekomen buat oily true to skin  dear me beauty,gais yang mana ya concealer yang rekomen buat oily true tapi skin dear me beauty,gais concealer rekomen oily true skin dear beauty,gais concealer rekomen oily true skin dear beauty
1.9182818905802752e+18,2025-05-08,0,@ruly1391579 Gak pernah nyoba fw lokal selain wardah. Mungkin bisa coba produk2 true to skin from this island dan fss deh kalau mau,1.9204859898788416e+18,ruly1391579,in,0,0,0,https://x.com/undefined/status/1920485989878841829,2596002810.0,1.0,true to skin, Gak pernah nyoba fw lokal selain wardah Mungkin bisa coba produk true to skin from this island dan fss deh kalau mau,enggak pernah mencoba fw lokal selain wardah mungkin bisa coba produk true tapi skin from this island dan fss deh kalau mau,mencoba fw lokal wardah coba produk true skin island fss deh,coba fw lokal wardah coba produk true skin island fss deh
1.9200665338056663e+18,2025-05-08,4,@ZHIQAAQIHZZ @mycomf0rtz0ne ak punya dmb dear Elise sama true to skin rose Fig mirip warnanya kak,1.920452818588349e+18,ZHIQAAQIHZZ,in,0,0,0,https://x.com/undefined/status/1920452818588348727,1.416263672775594e+18,0.0,true to skin,  ak punya dmb dear Elise sama true to skin rose Fig mirip warnanya kak,aku punya dmb dear elise sama true tapi skin rose fig mirip warnanya kak,dmb dear elise true skin rose fig warnanya kak,dmb dear elise true skin rose fig warna kak
1.9200973131685036e+18,2025-05-07,0,@NoahNeccc Marina True to skin Emina Wardah Goute Pixy jg bagus dan terjangkau wlpn bukan lokal alias jepun wkwk,1.920105348461126e+18,NoahNeccc,in,0,0,0,https://x.com/undefined/status/1920105348461125991,1.8965606513987748e+18,1.0,true to skin, Marina True to skin Emina Wardah Goute Pixy jg bagus dan terjangkau wlpn bukan lokal alias jepun wkwk,marina true tapi skin emina wardah goute pixy juga bagus dan terjangkau wlpn bukan lokal alias jepun wkwk,marina true skin emina wardah goute pixy bagus terjangkau wlpn lokal alias jepun wkwk,marina true skin emina wardah goute pixy bagus jangkau wlpn lokal alias jepun wkwk
1.920098584894067e+18,2025-05-07,0,True to skin kok lo skrng mehong ya gue waktu itu beli 30rb bjirrr,1.920098584894067e+18,(kosong),in,0,1,0,https://x.com/undefined/status/1920098584894066905,2257859263.0,1.0,true to skin,True to skin kok lo skrng mehong ya gue waktu itu beli rb bjirrr,true tapi skin kok anda sekarang mehong ya gue waktu itu beli ribu bjirrr,true skin mehong gue beli ribu bjirrr,true skin mehong gue beli ribu bjirrr
1.9200231556003927e+18,2025-05-07,1,@licesparks90 aku ver yang ga punya uang semua krn harganya afford tapi oke punya cleanser : true to skin matcha oat gentle cleanser moist : skingame yang gell ss: for skin sake,1.9200240604124657e+18,licesparks90,in,0,0,0,https://x.com/undefined/status/1920024060412465565,1.324964626019152e+18,1.0,true to skin, aku ver yang ga punya uang semua krn harganya afford tapi oke punya cleanser  true to skin matcha oat gentle cleanser moist  skingame yang gell ss for skin sake,aku ver yang enggak punya uang semua karena harganya afford tapi oke punya cleanser true tapi skin matcha oat gentle cleanser moist skingame yang gell ss for skin sake,ver uang harganya afford oke cleanser true skin matcha oat gentle cleanser moist skingame gell ss skin sake,ver uang harga afford oke cleanser true skin matcha oat gentle cleanser moist skingame gell ss skin sake
1.919781031928071e+18,2025-05-07,0,@womanfeeds_id true to skin matcha oat gentle 100ml harganya 50an kadang disc jadi cm 90k dapet 2 sabun uk 100ml hemat bgt bs sampe 3-4 bulanan makenya,1.920021513027129e+18,womanfeeds_id,in,0,0,0,https://x.com/undefined/status/1920021513027129401,1.8316512211424663e+18,0.0,true to skin, true to skin matcha oat gentle ml harganya an kadang disc jadi cm k dapet  sabun uk ml hemat bgt bs sampe  bulanan makenya,true tapi skin matcha oat gentle ml harganya an kadang disc jadi cuma kak dapat sabun uk ml hemat banget bisa sampai bulanan makenya,true skin matcha oat gentle ml harganya kadang disc kak sabun uk ml hemat banget bulanan makenya,true skin matcha oat gentle ml harga kadang disc kak sabun uk ml hemat banget bulan makenya
1.919968252979016e+18,2025-05-07,0,@haialma merk apa? aku pernah minta temen sih enggak bagus. kayak pakai lilin tapi lupa merk apa aku cuma pernah pakai sea make up &amp; true to skin tapi aku lebih suka true to skin karena sea make up kerasa banget residunya walaupun udah cuci muka.,1.919971320848126e+18,haialma,in,0,1,0,https://x.com/undefined/status/1919971320848125984,8.791773914860175e+17,1.0,true to skin, merk apa aku pernah minta temen sih enggak bagus kayak pakai lilin tapi lupa merk apa aku cuma pernah pakai sea make up amp true to skin tapi aku lebih suka true to skin karena sea make up kerasa banget residunya walaupun udah cuci muka,merk apa aku pernah meminta teman sih enggak bagus kayak pakai lilin tapi lupa merk apa aku cuma pernah pakai sea memakai up amp true tapi skin tapi aku lebih suka true tapi skin karena sea memakai up kerasa banget residunya walaupun sudah cuci muka,merk teman sih bagus kayak pakai lilin lupa merk pakai sea memakai amp true skin suka true skin sea memakai kerasa banget residunya cuci muka,merk teman sih bagus kayak pakai lilin lupa merk pakai sea pakai amp true skin suka true skin sea pakai rasa banget residu cuci muka
